comment,author,num_likes,rate
"라이너 님의  비판은 너무 돌려깍기 식이라..  장르 영화라는게 어느 정도 장르적인 요소가 나오면서  새로운 부분을 추가해 나가면서 발전하는 거 아니겠습니다..  순대국 먹으러 가서,  미슐랭 3스타급 독창성이 없어 하는 격이랄까.... 이렇게 까기 시작하면 모든 장르 영화는 다 망작이지...  장르영화 보러 가는 관객들은 다 등신이고...  순대국이나 먹고 사는 등신들이 미슐랭 3스타 스테이크의 맛을 알아 등신들 .. 하는식.",탕정 팬더,16,6.627827167510986
응? 나 이게 젬게 봤는데;;;;저스티스리그도 젬게 봤는데ㅡㅡ,노승훈,5,1.1049035787582397
자기 딸이 자기친구랑 결혼한다하면 반대하는게. 일반적이지않은건가? 요즘은 꼰대라는 말에 범위가 너무 넓어진느낌,e비아,28,6.2396321296691895
라이너야! 꼰대꼰대하는데  너같은놈이 진짜 생각없는 새끼이다. 그러면 가영의 사랑만 중요하고 부모가 자식 걱정하는거는 신파냐? 니 논리는 도데체 뭐에 근거 하는거냐? 시대가 변하면 인간윤리도 변하는거야 아무리 시대가 변하고 발전해도 아닌건 아니거야. 현격한 나이차이도 인정해주고 동성애도 포용하면 그게 요즘 세대냐? 어디서 개x같은 논리를 들먹이냐,이주현,17,2.1529407501220703
라이너님 의견엔 항상 동의하고 리뷰를 보려고 영화부터 보고 리뷰본 구독자 인데..  이번 리뷰는 잘 모르고 공감이 가지않네요 물론 제가 레슬러는 걸러서 그냥 봤지만요..  아버지가 막 20살 된 여자아이의 접근을 방해할수도 있는건데.. 당연한거라고 생각 하거든요.. 당연히 세상엔 알고보면 더 좋은사람도 많고 더 자신을 사랑해줄 사람도 있으니까요.. 라이너님을 까고 게시물에 불만을 가지고 따지고 싶은게 아니라 이번 게시글엔 너무 편향적인 느낌이 들아서요.. 물론 전 어쨋든 저쨋든 라이너님 응원 합니다 더 좋은 리뷰 많이 부탁드립니다,뿅가자가자가자,16,9.146612167358398
내가 아는 꼰대랑 다르네요. ㅋㅋㅋ 꼰대는 내가 듣기 싫은 말을 하는 사람으로 아는데... ㅋㅋㅋ,별탑,3,4.660007476806641
"친구 아빠를 좋아하는 20대 여자의 사랑을 너무 진지하게 그려도 문제일것같은데요,,,, 본인판타지를 왜곡한거에 빡친거 아닌지??  ㅋㅋ 영화가 졸작임은 맞지만 왜 친구아빠 사랑하는걸 이상한시선으로 대하냐는 논점은 1도 공감안됨",김수인-,59,2.3346476554870605
라이너님 영상 진짜 너무재밌음.... 알림뜰때마다핵설렘....⭐️⭐️ 좀더 자주 올라오면 좋겠어욬ㅋㅋ,Lexa,4,9.382718086242676
라이너님은 그냥 좋아하는 배우가 늙은 아저씨 좋아하니 분노하는것 같아요. 문제가 있다는 체육관장면은 일부분에 불구하고 거기서 집중한 가영의 신체적 매력은 그 이후로는 나오지 않았습니다. 그리고 말씀하신것처럼 꼰대라는건 나이가 아니라 자기가 모든걸 다 아는척하는 행동을 얘기합니다. 바로 이 리뷰처럼요.. 스스로 돌아보셨으면 하네요 꼰대리뷰어가 아닌지...,heha,23,5.532070159912109
꼰대 같다는 건 좀 못느꼈어요. 청년경찰은 와 개꼰대 이런느낌이었는데 이건 좀 그냥 공감이 갔어요. 재 친구가 엄마좋다고 그러면 저같아도 그럴꺼 같았어요. 근데 도피유학보내고 여행다니는 엔딩은...,안승우,8,5.470803260803223
저는 재밌게 잘봤는데 마지막에 구지? 시합에서 아빠랑 싸우는 장면에선 좀 그랬어요..중간중간에 답답하구,장호연,3,7.921443939208984
"1점도 많이 주셨네요 저는 0.3점입니다. 가영의 역을 맡은 분이 예뻐서요 라이너님 말에 정말 공감됩니다. 어리다고, 여자라고 무시하는 꼰대감성을 그대로 옮겨놓는 영화 돈주고 안봐서 다행이지 돈주고 봤으면 엄청 돈아까울뻔 했습니다. 리얼은 병신같은 맛이라도 있지 레슬러는...(절레절레) 감독이 무슨생각으로 이 영화를 만들었는지...필름이 아까워요 남성의 성적 판타지와 꼰대를 버무려만든 진짜 똥같은 영화",프로불펜러,51,0.3928827941417694
"스물살의 사랑을 받아주지 않은것이.. 잘못된것은 아니지 않을까요..? 전제가 잘못되었습니다. 스무살의 사랑이 가볍게 보아서 꼰대라면, 스무살의 사랑을 받아주지 않는 마흔 중반줄의 아저씨도 꼰대라는 말인데...",최선철,21,5.65316915512085
응 니도 꼰대~,lediplo,22,2.4415154457092285
"영화가 별로인건 인정하는데, 그렇다고 역겹다는 표현은 과합니다.",EYMR,17,3.707289695739746
아니 진짜ㅋㅋㅋ누가 아저씨를 사랑해ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,pub mallow,168,5.1806745529174805
이걸 만든 놈들한테 뭔가 하고 싶은 말은 많은데 어디서부터 말해야될지 막막하다 진짜... 어머니도 여성이라는 것부터 알려줘야되나?,뷩스,4,2.004873275756836
"이분 속시원하게 리뷰하시네! 여성은 철부지, 무모한 애, 성적대상, 그리고 같은나이대 남자만큼 성숙하지 못하다는 꼰대영화네요. 이런리뷰 앞으로도 쭉----해주세요!!! 유해진이 가영이한테 너는 내타입이 아니야 이런식으로 풀오나갔다면 훨씬 현대적이고 인간적이였겠지요.",냥이Deaf Jam Ice Cube cat,294,1.1878067255020142
"영화볼줄 모르고 꼰대라서 미안합니다,",라면먹는날,5,3.5717790126800537
"20대 여성의 사랑은 철부지이지만 몸은 성적인 것으로만 표현한다,  정말 잘 설명해주신거 같아요 ㅠㅠ",0 0,523,8.162795066833496
역겹고 불쾌한 꼰대 아저씨 냄새가 풍기는 영화 어리다고 무시하고 여자라고 무시하는 꼰대가 메카폰을 잡으면 이딴 영화가 나옵니다.,다음생에 만나,184,2.648433208465576
아 정말.... 제 마음을 100% 담아주셨어요....,Mini Jung,8,8.115300178527832
"이번 리뷰는 해석이 좀 과다하다는 느낌이 드네요. 20대 아가씨가 40대 아저씨를 좋아한다면...그걸 바라보는 주변 사람들에게서 자주 볼 수 있는 반응인데도 말입니다. 아가씨가 아직 철이 안들어서, 혹은 순간의 감정 때문에 그런 것이라고요. 이것도 꼰대 마인드라고 한다면 할 말은 없지만, 여튼 그런 반응은 자연스럽게 나오거든요. 마치 중고등학교때 선생님을 좋아하는 학생을 바라보는 것과 마찬가지로요.",팝콘TV,26,8.344493865966797
진짜 더럽고 역겨움의 집합이네요.. 여자 캐릭터 소비하는 방식도 역겹고 그냥 한국에서 느낄 수 있는 역겨움을 모두 모아보자를 목표로 했다면 성공한 영화네요.,에루,284,1.206003189086914
그냥저냥 가볍게 볼만한 영화정도는 된다고 생각하는데.. 너무 심한 혹평이네요;,J J,3,6.8520989418029785
애초에 아재랑 어린 여자랑 연애 라인 만들어지는 것 부터 맘에 안 드는 영화였음 에휴 그 부분을 남성적인 판타지라고 꼬집어 주시다니 캬 라이너 님 쥰나 조음 ㅜ,뎅구,218,8.747536659240723
어우 속시원해!! 짝짝짝짝!!! 라이너님께 박수를 드립니다.,minana,6,8.631898880004883
리얼보다 못하다닠ㅋㅋㅋ,*영상일기,42,5.64918851852417
"레슬링, 아버지의 강요 인한 시작, 아버지와의 갈등, 아버지와 자식의 직접적인 몸싸움 등 여러모로 당갈과 비교될법한 작품이네요. 완성도와 하고자 하는 말과 연출과 그 모든것이 당갈이 훨씬 낫지만요^^..... 당갈 보셨나요? 리뷰 하실 예정이 있나용 라이너님의 당갈 리뷰 보고싶습니다",김해리,47,7.692275047302246
1점ㅋㅋㅋㅋㅋ넘후하게주신듯ㅠㅠㅋㅋ,J J,35,6.367619514465332
제목이 너무 웃기네,A- man,3,6.94444465637207
여주 이름이 가영이여서 우리언니 이름이네 이러고 있었는데 동생도 지영이라니....내이름이 지영인데... 소름이네 아는사람이 이름지엇낰ㅋㅋㅋ,귀염뽀짝,25,9.483480453491211
"ㅋㅋ 저 오늘 봤어요 유해진이란 배우를 좋아해서 보긴 봤는데.. 머 웃음이 나오는 장면도 있었지만 아쉬움이 더 많았어요.. 레슬러인데 레슬링을 다룬 부분이 약하고, 스무살의 사랑은 왜 철없단 취급을 받아야 하고, 맞선 자리에 나온 여자는 왜 또 그리 사차원인지.. ㅠ하~~~~ 라이너님의 리뷰를 기다리고 있었답니다.. 감사합니다~😃",왕규성,34,5.689455032348633
우리나라 영화는 어느 순간부터 왜 자꾸 망작만 잔뜩 나오는걸까요 사랑얘기가 메인이면 왜 레슬러라고 지은건지  ㅠㅠ,피마잭,133,3.405250072479248
"나름 기대하고 있었는데...  요즘 한국 영화들이 많이 아쉽네요. 챔피언도 그렇구... 라이너님 말투에서 깊은 분노가 느껴졌어요 😱  5월에 기대할만한 영화가 뭐가 있을까요? 즐거운 리뷰가 가능한 영화가 있었음 좋겠어요.  영화 보시느라 수고하셨고, 리뷰 재밌게 봤습니다. 다음 리뷰 기다릴게요😊",초,44,8.020047187805176
저는 꼰대라 그러가 현실적이고 좋앗어요 ㅋㅋㅋㅋㅋ 쓰잘데기 없는 액션 장르 보다는 신파가 맞는 꼰대 취향인가봅니다.,장원준,14,5.56334924697876
이성경이 예쁘니까 저는 별 하나 얹어서 별 두개 드리겠습니다.,underthein,3,2.2476580142974854
"거르고 당갈 봐야겠네요. 치명적인 꼰대 알러지가 있어서...   +그러고 지금 생각났는데 기사같은 데서 아들 - 아들또래 여성 - 아버지 삼각관계 소리 듣고 심리적으로 거부감 느꼈었던 기억이 나네요. 역시 그런 식으로 소비할 것 같았어...ㅉㅉ  +당갈 봤는데, 레슬러 따위완 비교하는 게 실례일 정도로 좋았어요. 근데 러닝타임이 무지 살인적... 일단 제 주관적인 감상으론 레슬러 볼 돈과 시간으로 당갈 보는 게 더 이득입니다.",겜하는Vil,119,4.208497524261475
요근래 한국영화는 거의 망작이네요... 피곤하시겠네요... 덕분에 혹시나 했는데 역시나 걸러야 겠네요.,공허한필멸자,66,1.402374267578125
ㅡㅡ 누가 재미있다고 해서 봤는데 억지로 웃으면서 봤어요ㅡㅡ 잼없고 이상한 영화였어요,치비문,30,2.2127926349639893
리얼은 50년 후 영화이고 레슬러는 50년 전 영화이다,h wani,258,5.588376522064209
"최근에 인도영화 &#39;당갈&#39;을 보고서 갓띵작이군 하고 감탄하고있던차에, 우리나라에도 레슬링 영화가 나온다고해서 약간의 흥미는 있었는데... 믿고 걸러도 될듯싶내요.",박종철,80,8.579914093017578
우ㅓ 우ㅓ ㅋㅋㅋㅋ 라이너님ㅋㅋㅋ 너무 흥분하셨어ㅋㅋㅋ꼰대야 왜 그랬니 울 라이너님   열폭하게ㅋㅋㅋ아......라이너님 저 웃기만 한거 아니무니다 심각하게 들을꺼 볼꺼 다 시청하고 광고까지 홀라당 다 보는 착실한 구독자라네요ㅋ^^뎃🤗❤,Ra hee,104,7.841207027435303
역대급 혹평ㅋㅋㅋ,파트아라,7,6.832769393920898
결론: 똥,NG God,14,2.310668706893921
같은 주제이지만 인도영화 당갈 찾아보세요. 재밋고 정말 웰메이드입니다,Kay KIM,3,8.869545936584473
20살의 아가씨가  자기랑 동갑인 소꿉친구의 아버지를 진지하게 성인대 성인으로 사랑하는데 그것을 알게된 가족들이  그래 너도 성인이니 사랑할 수 있겠지. 하지만 그 마음이 진심인지 진지하게 고민해 보려무나 라는식으로 반응한다면 그건 그거대로 대한민국 현실과는 완전히 동떨어진 판타지가 되지 않았을까요?,은마군,5,4.567626953125
"제발 많은 사람들이 이 영상을 보고 왜 한국 영화가 문제가 많고, 특히 이런 작품들이 왜 잘못되었는지 알면 좋겠습니다 이번에 정말 작정하고 날선 리뷰해주셨네요 리얼이 등장하다니! 중간에 리얼마저 비웃고 있네요ㅋㅋㅋㅋㅋㅋㅋㅋ",김선욱,183,7.790692329406738
"와 이것까지 보시고 리뷰 영상까지…얼마나 괴로우셨을까요ㅠㅠㅠㅠ 통렬하게 까주시니 속이라도 시원하긴 한데,이 한 편을 위해 이런 영화를 여러번 복기해야 했을 라이너 님의 노고가 예상됩니다. 줄거리가 희한하긴 하지만 까보면 다를지도 모르겠다고 생각했는데 진짜 너무 작위적이고 설정들도 불쾌해서 놀랐습니다ㅋㅋㅋ",물결치는파도,16,5.246533393859863
"어린여자의 사랑에대한 감정을 디테일하게 그려내지도 못했지만, 원천적으로 캐릭터들간에 갈등에대한 묘사또한 전혀 없었던, 영화자체가 예고편같았던...영화였던것 같습니다.대화를 할 줄 모르는 사람이 시나리오를 쓴것이 아닌가...하는 생각이 드는 영화였습니다.사랑에대한 감정을 묘사하던가, 관계에대한 심중을 보여주던가...했으면 공감이 갔을텐데, 그이외의 추임새와 개그에만 치중했던 거지같은 영화.라이너님의 리뷰 잘 보고갑니다.시원하네요!",올가,30,8.43184757232666
속시원하네요 사이다최고,이비밀,30,8.66154956817627
여기 동네는 꼰대 클리셰 신파 억지개그 주구장창이고  옆동네는 명작만화를 그놈의 코스프레로 망작실사화 주구장창이고,이글레인,8,3.2929930686950684
리얼은 피했는데 레슬러는 못피했네?,chanhui Moon,17,5.941796779632568
리얼만도 못하다는 제목에 클릭을 안할수가 없네요ㅋㅋㅋㅋㅋㅋ오늘도 잘보고 갑니다 라이너님!,김근영,57,9.75165843963623
제목부터 화나있는게 느껴진다...,vic tor,93,2.4895639419555664
꼰대 영화라... 거의없다님이 빡쳐서 엄청나게 까시겠군요.,패왕,4,3.5597774982452393
앜ㅋㅋㅋ제목 부터 터져서 ㅋㅋㅋㅋ풉ㅋㅋㅋㅋ,Ra hee,140,6.854079246520996
고생 고생 하셨어여~~^^,지노,4,6.739717483520508
